platform,item_category,brand,condition,final_sale_price,original_list_price,days_to_sale,listing_day_of_week,listing_time,sold_date,title,item_id,image_url
eBay,denim jacket,Unknown,Good,31.74,31.74,,Wednesday,22:04,2026-04-01,Unbranded Women Blue Denim Jacket S,v1|298183843067|0,https://i.ebayimg.com/images/g/NecAAeSwRXppzZeP/s-l225.jpg
eBay,denim jacket,Unknown,Like New,20.0,20.0,,Wednesday,22:03,2026-04-01,Vintage Route 66 Denim Trucker Jacket Med. Slight Imperfections,v1|306855962440|0,https://i.ebayimg.com/images/g/-S0AAeSwOKhpzZWP/s-l225.jpg
eBay,denim jacket,Unknown,Like New,19.99,19.99,,Wednesday,22:02,2026-04-01,GARAGE Designer Distressed Cropped summer Denim Jacket – Size Large - BLACK,v1|178013953110|0,https://i.ebayimg.com/images/g/tRUAAeSwnWRpqKlj/s-l225.jpg
eBay,denim jacket,Unknown,Good,79.99,79.99,,Wednesday,22:02,2026-04-01,Vintage Wrangler M-159 Authentic Western Denim Jacket A001 4020 Size 2XL,v1|206183332601|0,https://i.ebayimg.com/images/g/lSsAAeSwCupo4TcY/s-l225.jpg
eBay,denim jacket,Unknown,New,25.0,25.0,,Wednesday,22:01,2026-04-01,NWOT Market & Spruce Size S Jean / Denim Jacket,v1|277855938927|0,https://i.ebayimg.com/images/g/vUQAAeSwin9pzYtv/s-l225.jpg
eBay,denim jacket,Unknown,Good,39.99,39.99,,Wednesday,22:01,2026-04-01,Coldwater Creek size P14 Southwest brown denim embroidered beaded jacket,v1|206183332115|0,https://i.ebayimg.com/images/g/GhIAAeSwtRBpzZVK/s-l225.jpg
eBay,denim jacket,Unknown,Like New,42.0,42.0,,Wednesday,22:01,2026-04-01,Jessica Simpson Embroidered Miro Denim Jacket Ombre Size Small,v1|188234595003|0,https://i.ebayimg.com/images/g/WScAAeSwRndoZEaj/s-l225.jpg
eBay,denim jacket,Unknown,Like New,30.0,30.0,,Wednesday,22:01,2026-04-01,Women's Jean Jacket White Cropped Med To Large,v1|168279793903|0,https://i.ebayimg.com/images/g/lpsAAeSwhhhpzY4r/s-l225.jpg
eBay,denim jacket,Unknown,Like New,28.95,28.95,,Wednesday,22:01,2026-04-01,American Eagle Womens XS Denim Jacket With Rhinestone Detail,v1|327080216561|0,https://i.ebayimg.com/images/g/gSgAAeSwzxVpL0g4/s-l225.jpg
eBay,denim jacket,Unknown,New,76.0,76.0,,Wednesday,22:00,2026-04-01,Bronson Mfg - 70s Lee 101-J repro jacket - Non Stock - 13.5oz denim - Cropped,v1|178013950083|0,https://i.ebayimg.com/images/g/E5QAAeSwu-ZpzZJo/s-l225.jpg
eBay,denim jacket,Unknown,New,35.0,35.0,,Wednesday,22:00,2026-04-01,Style Denim Beaded Black Lace Back Cut Out Jean Jacket Sz S NWT,v1|117120695104|0,https://i.ebayimg.com/images/g/NDEAAeSwPO5pzZYT/s-l225.jpg
eBay,denim jacket,Ralph Lauren,Good,42.0,42.0,,Wednesday,22:00,2026-04-01,Lauren Jeans Ralph Lauren Womens Brown Denim Jacket Size 12 Sheep Leather Trim,v1|137188106629|0,https://i.ebayimg.com/images/g/EVsAAeSw6sppzZWJ/s-l225.jpg
eBay,denim jacket,Unknown,Good,115.0,115.0,,Wednesday,22:00,2026-04-01,Vintage Olive Green Belted Jacket Military Utility Zip Pockets Y2K Streetwear St,v1|147235478411|0,https://i.ebayimg.com/images/g/J5sAAeSwJQ1pzT2P/s-l225.jpg
eBay,denim jacket,Unknown,Good,55.0,55.0,,Wednesday,22:00,2026-04-01,Vintage Green Utility Jacket Cotton Drawstring Y2K Military Streetwear Style,v1|318090721643|0,https://i.ebayimg.com/images/g/Tw4AAeSwOgBpzSdY/s-l225.jpg
eBay,denim jacket,Ralph Lauren,Good,29.95,29.95,,Wednesday,22:00,2026-04-01,Polo Ralph Lauren Jacket Toddler 3T Blue Denim Jean American Flag USA Trucker,v1|198235389756|0,https://i.ebayimg.com/images/g/6UAAAeSwcalpyJVd/s-l225.jpg
eBay,denim jacket,Unknown,Like New,19.99,19.99,,Wednesday,22:00,2026-04-01,Street Blues Jacket Womens Small Blue Denim Cropped Fringe Western Distressed,v1|298182386751|0,https://i.ebayimg.com/images/g/YVMAAeSwGfdpVVm-/s-l225.jpg
eBay,denim jacket,Levis,Like New,49.99,49.99,,Wednesday,21:59,2026-04-01,Levis Flannel Lined Denim Jacket Coat Brown Zip Up Two Horse Brand Mens Size Med,v1|236730003226|0,https://i.ebayimg.com/images/g/fAcAAeSwPMBpzZMt/s-l225.jpg
eBay,denim jacket,Unknown,New,35.0,35.0,,Wednesday,21:59,2026-04-01,Luxe Moda Pink Denim Floral Embroidered Jean Jacket Sz NWT,v1|117120694673|0,https://i.ebayimg.com/images/g/DSQAAeSwZLZpzZam/s-l225.jpg
eBay,denim jacket,Levis,Good,69.99,69.99,,Wednesday,21:58,2026-04-01,Levi’s Levis x Fresh Leave Timberlake XL Beige Denim Sherpa Lined Trucker Jacket,v1|358399682241|0,https://i.ebayimg.com/images/g/BQoAAeSwpFBpzZRn/s-l225.jpg
eBay,denim jacket,Unknown,Good,75.0,75.0,,Wednesday,21:58,2026-04-01,Tina Woo for Mass Vtg 80s 1980s Acid Wash Denim Jacket Embellished Western Sz XL,v1|318092114096|0,https://i.ebayimg.com/images/g/B2UAAeSwIl9pLiuS/s-l225.jpg
eBay,denim jacket,Unknown,Good,24.49,24.49,,Wednesday,21:58,2026-04-01,Christopher & Banks Denim Jacket Women’s M Embroidered Floral Jean Boho Cottage,v1|306855958786|0,https://i.ebayimg.com/images/g/4ncAAeSwjmJpzZIR/s-l225.jpg
eBay,denim jacket,Gap,New,30.0,30.0,,Wednesday,21:57,2026-04-01,Disney Gap Mickey Mouse Jean Jacket,v1|318092112744|0,https://i.ebayimg.com/images/g/JY4AAeSw33xpzZRq/s-l225.jpg
eBay,denim jacket,Unknown,Like New,19.99,19.99,,Wednesday,21:57,2026-04-01,Life In Progress Denim Jean Jacket Size S South Western Long Sleeves Pocket,v1|127785903324|0,https://i.ebayimg.com/images/g/bdsAAOSw7ORfkGxX/s-l225.jpg
eBay,denim jacket,Zara,New,290.0,290.0,,Wednesday,21:57,2026-04-01,NEW-Zara -Woman- Denim Jacket -Rhinestone fringe -Black- Size Medium,v1|306855958308|0,https://i.ebayimg.com/images/g/wS0AAeSwz5hpzYvO/s-l225.jpg
eBay,denim jacket,Unknown,Good,54.98,54.98,,Wednesday,21:56,2026-04-01,intage Distressed Denim Utility Jacket Belted Safari Workwear Boho Chic,v1|318092111308|0,https://i.ebayimg.com/images/g/8FAAAeSwmz1oabGF/s-l225.jpg
eBay,denim jacket,Unknown,Like New,39.99,39.99,,Wednesday,21:56,2026-04-01,Tyca Men's Jean Jacket w/ Guitar Emblem Size 2XL Made In USA,v1|358399671795|0,https://i.ebayimg.com/images/g/AwwAAeSwfddpXYR3/s-l225.jpg
eBay,denim jacket,Adidas,Like New,31.68,31.68,,Wednesday,21:56,2026-04-01,Adidas Vintage Mens Blue Quilted Jacket Coat Size Large Windbreaker Padded 90s,v1|366320674043|0,https://i.ebayimg.com/images/g/DUwAAeSwTIlpzZLb/s-l225.jpg
eBay,denim jacket,Unknown,Like New,24.99,24.99,,Wednesday,21:54,2026-04-01,Guess Denim Faux Leather Jacket Women’s Small Distressed Moto Black Blue,v1|198246821897|0,https://i.ebayimg.com/images/g/4ScAAeSwXXlpzZLV/s-l225.jpg
eBay,denim jacket,Unknown,Good,125.92,125.92,,Wednesday,21:54,2026-04-01,G-Star Raw Coated Denim Jacket Long XS Unused Layered Durable,v1|377080008734|0,https://i.ebayimg.com/images/g/NVAAAeSw0vBpzZRG/s-l225.jpg
eBay,denim jacket,Unknown,Good,104.37,104.37,,Wednesday,21:54,2026-04-01,"G-STAR RAW Men's Dark Blue Denim Jacket with Boa Collar, Button Front, S size",v1|377080008749|0,https://i.ebayimg.com/images/g/RL0AAeSw3JRpzZS5/s-l225.jpg
eBay,denim jacket,Unknown,Good,90.76,90.76,,Wednesday,21:54,2026-04-01,G-STAR RAW G-Jean Denim Jacket S Wash Paint Pocket Detail Slim Fit,v1|377080008753|0,https://i.ebayimg.com/images/g/~QcAAeSwPxVpzZS6/s-l225.jpg
eBay,denim jacket,Unknown,Good,135.57,135.57,,Wednesday,21:54,2026-04-01,G-Star RAW Denim Jacket Men's Casual Blue Used,v1|377080008765|0,https://i.ebayimg.com/images/g/GWAAAeSwSYZpzZTC/s-l225.jpg
eBay,denim jacket,Unknown,Good,147.48,147.48,,Wednesday,21:54,2026-04-01,G-STAR Navy Hooded Jacket Lightweight Denim-Nylon Used,v1|377080008766|0,https://i.ebayimg.com/images/g/IUsAAeSwgGNpzZTu/s-l225.jpg
eBay,denim jacket,Unknown,Good,136.12,136.12,,Wednesday,21:54,2026-04-01,G-STAR RAW Motac-X Black Slim Fit Denim Jacket S Stretch Metal Logo Used,v1|377080008772|0,https://i.ebayimg.com/images/g/-gUAAeSwkhFpzZS7/s-l225.jpg
eBay,denim jacket,Unknown,Good,142.94,142.94,,Wednesday,21:54,2026-04-01,G-STAR RAW Denim Jacket Stand Collar Stitching Casual Streetwear Used,v1|377080008773|0,https://i.ebayimg.com/images/g/uMUAAeSw7PFpzZRA/s-l225.jpg
eBay,denim jacket,Unknown,Good,203.97,203.97,,Wednesday,21:54,2026-04-01,G-Star Men's Black Double-Breasted Denim Jacket Casual Coat L,v1|377080008728|0,https://i.ebayimg.com/images/g/d9AAAeSw9hFpzZUt/s-l225.jpg
eBay,denim jacket,Unknown,Good,112.31,112.31,,Wednesday,21:54,2026-04-01,G-STAR RAW Distressed Denim Jacket Single Rider XS Used,v1|377080008730|0,https://i.ebayimg.com/images/g/cswAAeSwEZ5pzZR7/s-l225.jpg
eBay,denim jacket,Unknown,Like New,29.95,29.95,,Wednesday,21:53,2026-04-01,Vintage Marithe Francois Girbaud Mens XXXL Black Denim Trucker Jacket Hong Kong,v1|306855956588|0,https://i.ebayimg.com/images/g/PT8AAeSwO6xprLJ9/s-l225.jpg
eBay,denim jacket,Unknown,Good,16.95,16.95,,Wednesday,21:53,2026-04-01,Guess Jean Jacket Womens Size S/P Dark Denim Zip Pockets Button Down,v1|277855935621|0,https://i.ebayimg.com/images/g/6loAAOSwToJnMnSR/s-l225.jpg
eBay,denim jacket,Unknown,Good,79.99,79.99,,Wednesday,21:53,2026-04-01,Vintage Purple Guess Georges Marciano Kids Denim Jacket Bow Acid Wash Girls 10,v1|168279786789|0,https://i.ebayimg.com/images/g/eKIAAeSwvqRpzZPF/s-l225.jpg
eBay,denim jacket,Levi's,Like New,502.61,502.61,,Wednesday,21:53,2026-04-01,Levi's LVC 1953 'Type 2' 507XX Big E Black Lizard Denim Jacket Size 44 XL T-Back,v1|257438029992|0,https://i.ebayimg.com/images/g/eA0AAeSw6o1pxp5Q/s-l225.jpg
eBay,denim jacket,Unknown,Like New,112.42,112.42,,Wednesday,21:52,2026-04-01,Levi’s ‘Type 1’ Blue Wabash Striped Cinch Back Denim Trucker Jacket Size Medium,v1|257438029664|0,https://i.ebayimg.com/images/g/8l4AAeSwYXZpxTtS/s-l225.jpg
eBay,denim jacket,Unknown,Good,56.99,56.99,,Wednesday,21:52,2026-04-01,Vintage Lee Denim Jacket Mens XL Hemmings Muscle Machines Bennington Vermont 90s,v1|236729989548|0,https://i.ebayimg.com/images/g/KmoAAeSwftdoWNcX/s-l225.jpg
eBay,denim jacket,Levi's,Good,99.99,99.99,,Wednesday,21:51,2026-04-01,Vintage 80s Levi's Trucker's Jacket 70506 0216 Denim Size 34B Made in USA,v1|257438029217|0,https://i.ebayimg.com/images/g/amIAAOSwxj5oDY45/s-l225.jpg
eBay,denim jacket,Unknown,Like New,27.0,27.0,,Wednesday,21:51,2026-04-01,Children jean hooded jacket Abercrombie Kids Size 11-12,v1|397789843532|0,https://i.ebayimg.com/images/g/beUAAeSwgP9pVw9C/s-l225.jpg
eBay,denim jacket,Free People,Good,54.99,54.99,,Wednesday,21:51,2026-04-01,Free People Moto Denim Jacket Chevron Cropped Women S Boho Biker,v1|336513575731|0,https://i.ebayimg.com/images/g/~pUAAeSwz4toyjxp/s-l225.jpg
eBay,denim jacket,Unknown,New,15.86,15.86,,Wednesday,21:50,2026-04-01,Women's Blue Denim Jacket Long Sleeve Button Up Size XL New,v1|406821252898|0,https://i.ebayimg.com/images/g/HDMAAeSwpbxpzZJ0/s-l225.jpg
eBay,denim jacket,Unknown,Like New,19.77,19.77,,Wednesday,21:50,2026-04-01,Sag Harbor Sport Jacket Womens Medium Blue Stripe Denim Chore Workwear Utility,v1|236729985982|0,https://i.ebayimg.com/images/g/HZQAAeSwLeFpzXfQ/s-l225.jpg
eBay,denim jacket,Unknown,Like New,29.99,29.99,,Wednesday,21:49,2026-04-01,Old Navy Jacket Women sz M Blue Denim Trucker Classic Pockets Casual Y2K Ranch,v1|168279778188|0,https://i.ebayimg.com/images/g/tcgAAeSw-C5pL1qM/s-l225.jpg
eBay,denim jacket,Gap,Good,14.0,14.0,,Wednesday,21:49,2026-04-01,Baby Gap 18-24 Month Boy Denim Jean Jack Distressed,v1|117120685736|0,https://i.ebayimg.com/images/g/M4kAAOSw1Ddl4zmr/s-l225.jpg
eBay,denim jacket,Unknown,New,29.99,29.99,,Wednesday,21:49,2026-04-01,Vintage Guess Jeans Made In USA Women’s Size 8/10 Small New 90s Jean Jacket Blue,v1|336513572259|0,https://i.ebayimg.com/images/g/FnIAAeSw971ol9wy/s-l225.jpg
eBay,denim jacket,Unknown,Fair,53.89,53.89,,Wednesday,21:49,2026-04-01,Vintage Wrangler Jacket Mens Large Blue Denim Corduroy Blanket Lined Western,v1|406821250353|0,https://i.ebayimg.com/images/g/BGAAAeSwXBNpzZLh/s-l225.jpg
eBay,denim jacket,Unknown,Like New,28.49,28.49,,Wednesday,21:49,2026-04-01,C Crest Jean Jacket Womens Plus size 2 Denim Trucker Dark Wash 2XL,v1|358399646638|0,https://i.ebayimg.com/images/g/4i0AAOSw0eJnw5Vk/s-l225.jpg
eBay,denim jacket,Unknown,Like New,77.37,77.37,,Wednesday,21:48,2026-04-01,"LATO/ B Denim Jean Jacket 100% Cotton Womens Size 6 US, Italy Size 42",v1|287247542536|0,https://i.ebayimg.com/images/g/Tu4AAeSwIy5pCDX8/s-l225.jpg
eBay,denim jacket,Unknown,Like New,27.0,27.0,,Wednesday,21:48,2026-04-01,City Chic Womens Hoodie Sleeve Denim Jean Jacket XXL/24 ,v1|147235940269|0,https://i.ebayimg.com/images/g/34QAAeSw-2ppzZFc/s-l225.jpg
eBay,denim jacket,Unknown,Good,17.88,17.88,,Wednesday,21:48,2026-04-01,Kensie Jeans Military Utility Jacket Washed Gray White Camo Sz L Stretch Zip Up,v1|336513570219|0,https://i.ebayimg.com/images/g/zG8AAeSwjYFpzZD7/s-l225.jpg
eBay,denim jacket,Unknown,Like New,59.99,59.99,,Wednesday,21:47,2026-04-01,Levi’s Sherpa Trucker Jacket Black Denim Fresh Leaves Collar Men’s Size S,v1|397789822497|0,https://i.ebayimg.com/images/g/7TYAAeSw4J9pzZFb/s-l225.jpg
eBay,denim jacket,Unknown,New,111.1,111.1,,Wednesday,21:47,2026-04-01,New England Patriots Helmet Logo Denim Jacket Back Patch,v1|206183311099|506939451008,https://i.ebayimg.com/images/g/8G4AAeSwyBZpzZJS/s-l225.jpg
eBay,denim jacket,Unknown,Good,400.0,400.0,,Wednesday,21:47,2026-04-01,Off White Diag Outline Denim Jacket Blue,v1|358399636446|0,https://i.ebayimg.com/images/g/-7kAAeSwiPdpzZJN/s-l225.jpg
eBay,denim jacket,Unknown,New,54.26,54.26,,Wednesday,21:46,2026-04-01,White House Black Market Women's Size 16  Denim and embroidered Jacket NWT,v1|397789821697|0,https://i.ebayimg.com/images/g/hSMAAeSwK0RpBo2t/s-l225.jpg
eBay,denim jacket,Unknown,Like New,22.99,22.99,,Wednesday,21:46,2026-04-01,Sofia Vergara Denim Jacket Women M Cropped Frayed Trucker Blue,v1|336513568896|0,https://i.ebayimg.com/images/g/oTQAAeSwUclomRkF/s-l225.jpg
eBay,denim jacket,Unknown,New,39.99,39.99,,Wednesday,21:46,2026-04-01,LOFT Womens Medium Wash Lace Up Front Blue Denim Jean Jacket Long Sleeve  NWT,v1|267626707874|0,https://i.ebayimg.com/images/g/Mb0AAeSwFlRppMjU/s-l225.jpg
eBay,denim jacket,Unknown,New,24.99,24.99,,Wednesday,21:46,2026-04-01,Elliott Lauren Womens Collared Zip Long Sleeve Colored Denim Jacket Pink Size 10,v1|389832858662|0,https://i.ebayimg.com/images/g/NfYAAeSwwP5pzZMO/s-l225.jpg
eBay,denim jacket,Unknown,Good,58.63,58.63,,Wednesday,21:45,2026-04-01,Theory Gray Denim Wool Blend Blazer &  Bootcut Jeans Suit Set - Women's Size M,v1|168279773226|0,https://i.ebayimg.com/images/g/xJ4AAeSw1jtou1bT/s-l225.jpg
eBay,denim jacket,Unknown,Good,37.49,37.49,,Wednesday,21:45,2026-04-01,J Brand Womens Cotton Collared Button Up Denim Jacket Blue Size L,v1|389832858149|0,https://i.ebayimg.com/images/g/52IAAeSwV5dpzZND/s-l225.jpg
eBay,denim jacket,Unknown,Good,15.0,15.0,,Wednesday,21:45,2026-04-01,Arizona Jean Company Faux Leather Jacket Mens Size M Black Full Zip Moto Biker,v1|306855951345|0,https://i.ebayimg.com/images/g/Y24AAeSw58xpzY93/s-l225.jpg
eBay,denim jacket,Unknown,New,13.21,13.21,,Wednesday,21:45,2026-04-01,Women's Cropped Denim Jacket Multi Colour Size Medium New,v1|406821241421|0,https://i.ebayimg.com/images/g/z0kAAeSwc3FpzZEk/s-l225.jpg
eBay,denim jacket,Unknown,New,110.0,110.0,,Wednesday,21:45,2026-04-01,Disney CINDERELLA DENIM JACKET (4XL),v1|318092070218|0,https://i.ebayimg.com/images/g/0gwAAeSwERVpzZHd/s-l225.jpg
eBay,denim jacket,Levi's,Good,79.99,79.99,,Wednesday,21:45,2026-04-01,Levi's Button Front Red Tab 3XL Denim Trucker Jacket,v1|178013922055|0,https://i.ebayimg.com/images/g/69IAAeSwteRpzZC2/s-l225.jpg
eBay,denim jacket,Unknown,Like New,72.0,72.0,,Wednesday,21:44,2026-04-01,Johnny Was Workshop Black Embroidered Denim Jacket Peplum Raw Hem Boho Medium,v1|366320654688|0,https://i.ebayimg.com/images/g/HEcAAeSwucRpzZHV/s-l225.jpg
eBay,denim jacket,Unknown,Like New,23.99,23.99,,Wednesday,21:44,2026-04-01,Chico's Vintage women's Denim Style Button Up jacket size 2 (See Details),v1|377079992790|0,https://i.ebayimg.com/images/g/PyIAAeSwJNhpzZFW/s-l225.jpg
eBay,denim jacket,Unknown,Like New,20.0,20.0,,Wednesday,21:44,2026-04-01,Riders by Lee Light Blue Denim Shirt Jacket XL,v1|236729978657|0,https://i.ebayimg.com/images/g/8KsAAeSwV3RpzZFg/s-l225.jpg
eBay,denim jacket,Unknown,New,59.99,59.99,,Wednesday,21:43,2026-04-01,G Star raw Arc 3D Jacket Women’s Large,v1|236729978322|0,https://i.ebayimg.com/images/g/ycIAAeSwEhNpzZAn/s-l225.jpg
eBay,denim jacket,Ralph Lauren,Good,229.0,229.0,,Wednesday,21:43,2026-04-01,RALPH LAUREN Polo 90s Denim Fireman Coat Size L Japan USED,v1|188234558054|0,https://i.ebayimg.com/images/g/ovEAAeSwmgBpzZDU/s-l225.jpg
eBay,denim jacket,Burberry,Good,370.0,370.0,,Wednesday,21:43,2026-04-01,Vintage Burberry London Denim Jacket & Pants Size XL 36,v1|389832849521|0,https://i.ebayimg.com/images/g/TAAAAeSwmeRpzFZN/s-l225.jpg
eBay,denim jacket,Unknown,Like New,250.0,250.0,,Wednesday,21:42,2026-04-01,AFFLICTION Denim Jacket Size S/M Y2K Chrome Hearts,v1|377079991599|0,https://i.ebayimg.com/images/g/1iEAAeSwwaxpzZDw/s-l225.jpg
eBay,denim jacket,Levis,Good,38.78,38.78,,Wednesday,21:42,2026-04-01,Levis Trucker Jacket Women 2X Bleach Acid Wash Y2K Western Denim Coat 72765,v1|406821239589|0,https://i.ebayimg.com/images/g/4bIAAeSwnhhpzZB3/s-l225.jpg
eBay,denim jacket,Unknown,Like New,40.0,40.0,,Wednesday,21:42,2026-04-01,Laila Lane Denim Jacket Womens Multicolor Abstract Tribal Print Stretch Size 12,v1|137188046785|0,https://i.ebayimg.com/images/g/8BQAAeSwnLRpzZEs/s-l225.jpg
eBay,denim jacket,Michael Kors,Like New,39.95,39.95,,Wednesday,21:42,2026-04-01,Michael Kors White Jean Jacket Coat Gold Buttons Long Sleeve Women's Sz Medium ,v1|227282858885|0,https://i.ebayimg.com/images/g/1bAAAeSwqlJpzZET/s-l225.jpg
eBay,denim jacket,Levi's,New,75.5,75.5,,Wednesday,21:41,2026-04-01,Levi's Men's Trucker Denim Jacket in Rinse Blue 72334-0134 Size Medium New,v1|147235921068|0,https://i.ebayimg.com/images/g/edYAAOSwSS1iQOCa/s-l225.jpg
eBay,denim jacket,Unknown,Like New,50.0,50.0,,Wednesday,21:41,2026-04-01,Floral Tapestry Cropped Denim Jacket  Peter Pan Ruffle Collar Size Small/Medium,v1|306855947927|0,https://i.ebayimg.com/images/g/f~QAAeSwjC9pzZD2/s-l225.jpg
eBay,denim jacket,Unknown,Like New,15.0,15.0,,Wednesday,21:40,2026-04-01,Wax Jean Women's L Denim Jacket Slim Fitted Dark Wash Waist Length Stretch,v1|358399612534|0,https://i.ebayimg.com/images/g/Br8AAeSwQcxpzY~a/s-l225.jpg
eBay,denim jacket,Unknown,New,25.0,25.0,,Wednesday,21:39,2026-04-01,BACCINI Women's Light Blue Denim Jacket S Button Front Pockets Epaulette,v1|397789813643|0,https://i.ebayimg.com/images/g/w04AAeSwq4FpzZBV/s-l225.jpg
eBay,denim jacket,Unknown,New,55.0,55.0,,Wednesday,21:39,2026-04-01,"J. Jill Denim Classic Button-Front Jacket in ""Seamst Wash"" Size 1X Stretch",v1|127785873734|0,https://i.ebayimg.com/images/g/OZsAAeSwnBhpzZCO/s-l225.jpg
eBay,denim jacket,Levi's,New,65.0,65.0,,Wednesday,21:39,2026-04-01,NWT Levi Strauss Ex-Boyfriend Trucker Jacket Tie Dye Denim Levi's,v1|206183305624|0,https://i.ebayimg.com/images/g/9WQAAeSw9Z5pf90E/s-l225.jpg
eBay,denim jacket,Unknown,Like New,17.99,17.99,,Wednesday,21:38,2026-04-01,Denim Jacket Knit Long Sleeves Buttons Eclectic Bohemian Retro Thick Stitch L,v1|127785872540|0,https://i.ebayimg.com/images/g/i~oAAOSwXoJnbLLW/s-l225.jpg
eBay,denim jacket,Zara,New,549.0,549.0,,Wednesday,21:38,2026-04-01,ZARA LIMITED EDITION PATCHWORK PEPLUM DENIM JACKET SIZE M,v1|358399609212|0,https://i.ebayimg.com/images/g/IBEAAeSw86lpzY-q/s-l225.jpg
eBay,denim jacket,Unknown,Good,22.0,22.0,,Wednesday,21:37,2026-04-01,LOFT Denim Trucker Jacket Indigo Blue Classic Fit Stretch Jean Jacket -M-,v1|377079986799|0,https://i.ebayimg.com/images/g/6L8AAeSwbzRpzYsR/s-l225.jpg
eBay,denim jacket,Unknown,Good,100.0,100.0,,Wednesday,21:37,2026-04-01,Copper Rivet Men's 2XL Blue Black Jean Jacket Patch Embroidered Motorcycle Biker,v1|206183304197|0,https://i.ebayimg.com/images/g/VEsAAeSw9hFpzY~a/s-l225.jpg
eBay,denim jacket,Unknown,Like New,65.0,65.0,,Wednesday,21:37,2026-04-01,Frame Women’s Denim Distressed Tie Dye Light Wash Raw Hem Jacket Sz M,v1|358399608539|0,https://i.ebayimg.com/images/g/E~gAAeSw0SNpzY90/s-l225.jpg
eBay,denim jacket,Unknown,New,59.99,59.99,,Wednesday,21:36,2026-04-01,JONES & CO. WOMAN BLUE DENIM COTTON BLEND STRETCH TRUCKER CROPPED JACKET 2X NWT,v1|188234537229|0,https://i.ebayimg.com/images/g/R-IAAeSw27NoVshm/s-l225.jpg
eBay,denim jacket,Reformation,New,120.0,120.0,,Wednesday,21:36,2026-04-01,Reformation Jori Cropped Denim Jacket NWT Size XS,v1|358399608026|0,https://i.ebayimg.com/images/g/emQAAeSwq9JpzY9a/s-l225.jpg
eBay,denim jacket,Unknown,Like New,19.83,19.83,,Wednesday,21:36,2026-04-01,Women’s Large Blue Denim Jacket Classic Jean Coat Casual Retro Style,v1|277855895278|0,https://i.ebayimg.com/images/g/cbcAAOSwe6xnzgjd/s-l225.jpg
eBay,denim jacket,Unknown,Like New,69.99,69.99,,Wednesday,21:36,2026-04-01,Sandro Paris Men's Jacket Size M Denim Jacket SHPBL00514 BLUV,v1|397789809466|0,https://i.ebayimg.com/images/g/X4sAAeSwEllpzY-S/s-l225.jpg
eBay,denim jacket,Unknown,Good,34.99,34.99,,Wednesday,21:35,2026-04-01,Rocawear Jacket Womens XL Blue Denim Motorcycle Rhinestone Embroidered Hip Hop,v1|287247523671|0,https://i.ebayimg.com/images/g/xHsAAeSwhhhpzXGX/s-l225.jpg
eBay,denim jacket,Unknown,Good,31.99,31.99,,Wednesday,21:35,2026-04-01,Vintage Abercrombie & Fitch Sherpa Collar Denim Jacket Floral Blue Small Y2K,v1|227282855607|0,https://i.ebayimg.com/images/g/E8gAAeSwqmlppMZH/s-l225.jpg
eBay,denim jacket,Unknown,Good,31.99,31.99,,Wednesday,21:35,2026-04-01,Vintage Abercrombie & Fitch Sherpa Collar Denim Jacket Floral Blue Small Y2K,v1|227282855607|0,https://i.ebayimg.com/images/g/E8gAAeSwqmlppMZH/s-l225.jpg
eBay,denim jacket,Unknown,Good,18.0,18.0,,Wednesday,21:35,2026-04-01,Womens Blue Denim Jacket ~ Size L ~ Embroidered  ~ Cotton,v1|277855894702|0,https://i.ebayimg.com/images/g/YD4AAOSwmzViCVa7/s-l225.jpg
eBay,denim jacket,Unknown,New,65.0,65.0,,Wednesday,21:35,2026-04-01,PACO Jean Jacket Clothing CO,v1|406821234939|0,https://i.ebayimg.com/images/g/DGoAAeSwdIJpzY0S/s-l225.jpg
eBay,denim jacket,Unknown,Like New,68.0,68.0,,Wednesday,21:35,2026-04-01,Vintage 90s Jordache Mens XL Black Cotton Denim Trucker Jacket Grunge Authentic,v1|327080194890|0,https://i.ebayimg.com/images/g/TQ0AAeSwYZ9pzY5Q/s-l225.jpg
eBay,denim jacket,Gap,Good,16.0,16.0,,Wednesday,21:35,2026-04-01,Vintage~Womens Blue Denim Shirt Jacket ~Size M ~Cotton~Embroidered ~AGAPO~1990s,v1|277855894401|0,https://i.ebayimg.com/images/g/KOAAAOSwpg1jROmq/s-l225.jpg
eBay,denim jacket,Tommy Hilfiger,Like New,59.91,59.91,,Wednesday,21:34,2026-04-01,VTG 90s Womens Tommy Hilfiger Denim Jean Jacket Patch Logo Zip Up Size Med RARE,v1|267626698997|0,https://i.ebayimg.com/images/g/uOEAAeSwXbRoivIm/s-l225.jpg
eBay,denim jacket,Unknown,Good,250.0,250.0,,Wednesday,21:34,2026-04-01,"Vintage Carhartt Hooded Denim Jacket, Size XL J139 DST Distressed Faded",v1|198246780679|0,https://i.ebayimg.com/images/g/mM4AAeSwMihpzY6p/s-l225.jpg
eBay,denim jacket,Unknown,New,111.1,111.1,,Wednesday,21:34,2026-04-01,Pittsburgh Steelers Bulldog Back Patch Denim Jacket,v1|206183301647|506939565979,https://i.ebayimg.com/images/g/3g8AAeSw4J9pzY9Z/s-l225.jpg
